bill_id,status,cong,cosponsors,majority,republican,independent
106_hr3435,0,106,1.0,1.0,1,0
106_hr3458,0,106,0.0,1.0,1,0
106_hr3465,0,106,3.0,1.0,1,0
106_hr3468,1,106,0.0,1.0,1,0
106_hr3479,0,106,4.0,1.0,1,0
106_hr3485,0,106,31.0,1.0,1,0
106_hr3495,0,106,11.0,0.0,0,0
106_hr3497,0,106,2.0,0.0,0,0
106_hr350,0,106,60.0,0.0,0,0
106_hr3501,0,106,1.0,0.0,0,0
106_hr3504,0,106,21.0,0.0,0,0
106_hr3520,0,106,2.0,1.0,1,0
106_hr3524,0,106,0.0,0.0,0,0
106_hr3545,0,106,17.0,0.0,0,0
106_hr3556,0,106,2.0,1.0,1,0
106_hr3558,0,106,11.0,1.0,1,0
106_hr3566,0,106,3.0,1.0,1,0
106_hr3569,0,106,8.0,0.0,0,0
106_hr3573,0,106,305.0,0.0,0,0
106_hr3578,0,106,23.0,1.0,1,0
106_hr3581,0,106,18.0,0.0,0,0
106_hr359,0,106,0.0,1.0,1,0
106_hr3605,0,106,1.0,1.0,1,0
106_hr3626,0,106,4.0,1.0,1,0
106_hr3633,0,106,138.0,1.0,1,0
106_hr3634,0,106,123.0,0.0,0,0
106_hr3636,0,106,0.0,1.0,1,0
106_hr364,0,106,14.0,0.0,0,0
106_hr3655,0,106,60.0,0.0,0,0
106_hr3657,1,106,1.0,1.0,1,0
106_hr3659,0,106,5.0,0.0,0,0
106_hr3661,0,106,30.0,1.0,1,0
106_hr3669,0,106,61.0,1.0,1,0
106_hr3686,0,106,15.0,0.0,0,0
106_hr3687,0,106,0.0,1.0,1,0
106_hr3688,0,106,142.0,0.0,0,0
106_hr3690,0,106,6.0,0.0,0,0
106_hr3765,0,106,13.0,0.0,0,0
106_hr3807,0,106,15.0,0.0,0,0
106_hr3822,0,106,53.0,1.0,1,0
106_hr3823,0,106,18.0,0.0,0,0
106_hr3825,0,106,39.0,0.0,0,0
106_hr3833,0,106,0.0,1.0,1,0
106_hr3843,0,106,17.0,1.0,1,0
106_hr3846,0,106,0.0,1.0,1,0
106_hr3850,0,106,33.0,1.0,1,0
106_hr3859,0,106,21.0,1.0,1,0
106_hr3862,0,106,0.0,1.0,1,0
106_hr3866,0,106,3.0,0.0,0,0
106_hr3867,0,106,0.0,0.0,0,0
106_hr3871,0,106,2.0,1.0,1,0
106_hr3879,0,106,8.0,0.0,0,0
106_hr388,0,106,0.0,1.0,1,0
106_hr3882,0,106,5.0,0.0,0,0
106_hr3890,0,106,0.0,0.0,0,0
106_hr3891,0,106,29.0,1.0,1,0
106_hr3892,0,106,1.0,0.0,0,0
106_hr39,0,106,4.0,1.0,1,0
106_hr3906,0,106,4.0,1.0,1,0
106_hr3907,0,106,7.0,1.0,1,0
106_hr3911,0,106,24.0,1.0,1,0
106_hr3987,0,106,7.0,0.0,0,0
106_hr3993,0,106,2.0,0.0,0,0
106_hr3995,1,106,1.0,0.0,0,0
106_hr3997,0,106,2.0,1.0,1,0
106_hr4010,0,106,0.0,0.0,0,0
106_hr4011,0,106,50.0,1.0,1,0
106_hr4012,0,106,7.0,0.0,0,0
106_hr4018,0,106,8.0,1.0,1,0
106_hr403,0,106,29.0,1.0,1,0
106_hr4030,0,106,4.0,0.0,0,0
106_hr4031,0,106,0.0,0.0,0,0
106_hr4033,0,106,264.0,0.0,0,0
106_hr4035,0,106,4.0,1.0,1,0
106_hr4043,0,106,23.0,0.0,0,0
106_hr4059,0,106,8.0,1.0,1,0
106_hr4063,1,106,16.0,0.0,0,0
106_hr4074,0,106,1.0,1.0,1,0
106_hr4080,0,106,0.0,1.0,1,0
106_hr4091,0,106,33.0,0.0,0,0
106_hr4105,0,106,1.0,0.0,0,0
106_hr4108,0,106,22.0,0.0,0,0
106_hr4115,1,106,29.0,1.0,1,0
106_hr4119,0,106,3.0,1.0,1,0
106_hr412,0,106,54.0,1.0,1,0
106_hr4135,0,106,0.0,1.0,1,0
106_hr4152,0,106,17.0,1.0,1,0
106_hr4156,0,106,2.0,0.0,0,0
106_hr4165,0,106,70.0,1.0,1,0
106_hr4180,0,106,0.0,0.0,0,0
106_hr4183,0,106,15.0,0.0,0,0
106_hr4199,0,106,168.0,1.0,1,0
106_hr4201,0,106,33.0,1.0,1,0
106_hr4203,0,106,3.0,1.0,1,0
106_hr4206,0,106,47.0,0.0,0,0
106_hr4208,0,106,0.0,1.0,1,0
106_hr4232,0,106,9.0,0.0,0,0
106_hr4236,0,106,7.0,1.0,1,0
106_hr4244,0,106,2.0,0.0,0,0
106_hr4246,0,106,7.0,1.0,1,0
106_hr4248,0,106,92.0,1.0,1,0
106_hr4249,1,106,13.0,0.0,0,0
106_hr4251,0,106,6.0,1.0,1,0
106_hr4258,0,106,4.0,1.0,1,0
106_hr4267,0,106,3.0,1.0,1,0
106_hr4270,0,106,8.0,0.0,0,0
106_hr4275,1,106,3.0,1.0,1,0
106_hr428,0,106,0.0,0.0,0,0
106_hr4281,1,106,73.0,1.0,1,0
106_hr4282,0,106,8.0,1.0,1,0
106_hr4283,0,106,8.0,1.0,1,0
106_hr4286,1,106,1.0,1.0,1,0
106_hr4287,0,106,0.0,0.0,0,0
106_hr4293,0,106,2.0,1.0,1,0
106_hr4299,0,106,11.0,1.0,1,0
106_hr4300,0,106,1.0,0.0,0,0
106_hr4303,0,106,13.0,1.0,1,0
106_hr4306,0,106,9.0,0.0,0,0
106_hr4310,0,106,6.0,1.0,1,0
106_hr4314,0,106,4.0,0.0,0,0
106_hr4318,1,106,0.0,1.0,1,0
106_hr4319,0,106,3.0,0.0,0,0
106_hr4320,1,106,30.0,0.0,0,0
106_hr4329,0,106,12.0,1.0,1,0
106_hr4339,0,106,8.0,1.0,1,0
106_hr4343,0,106,0.0,0.0,0,0
106_hr4347,0,106,0.0,0.0,0,0
106_hr4349,0,106,11.0,0.0,0,0
106_hr4359,0,106,5.0,0.0,0,0
106_hr4362,0,106,3.0,1.0,1,0
106_hr437,0,106,7.0,1.0,1,0
106_hr438,0,106,6.0,1.0,1,0
106_hr4402,0,106,8.0,1.0,1,0
106_hr4403,0,106,1.0,1.0,1,0
106_hr4417,0,106,8.0,0.0,0,0
106_hr4418,0,106,3.0,1.0,1,0
106_hr4419,0,106,4.0,1.0,1,0
106_hr4437,1,106,1.0,1.0,1,0
106_hr4441,0,106,10.0,0.0,0,0
106_hr4442,0,106,17.0,1.0,1,0
106_hr445,0,106,2.0,0.0,0,0
106_hr446,0,106,0.0,0.0,0,0
106_hr4460,0,106,3.0,1.0,1,0
106_hr4465,0,106,10.0,1.0,1,0
106_hr447,0,106,1.0,1.0,1,0
106_hr4473,0,106,3.0,0.0,0,0
106_hr4476,0,106,9.0,0.0,0,0
106_hr4477,0,106,13.0,0.0,0,0
106_hr4480,0,106,3.0,0.0,0,0
106_hr4485,0,106,0.0,1.0,1,0
106_hr4487,0,106,25.0,0.0,0,0
106_hr4488,0,106,24.0,0.0,0,0
106_hr4493,0,106,30.0,1.0,1,0
106_hr4496,0,106,17.0,1.0,1,0
106_hr4499,0,106,3.0,1.0,1,0
106_hr4500,0,106,0.0,1.0,1,0
106_hr4502,0,106,97.0,1.0,1,0
106_hr4507,0,106,7.0,0.0,0,0
106_hr4520,0,106,2.0,1.0,1,0
106_hr4521,0,106,33.0,1.0,1,0
106_hr4536,0,106,43.0,0.0,0,0
106_hr4544,0,106,0.0,1.0,1,0
106_hr4545,0,106,6.0,1.0,1,0
106_hr4553,0,106,22.0,1.0,1,0
106_hr4566,0,106,35.0,0.0,0,0
106_hr4582,0,106,13.0,1.0,1,0
106_hr4584,0,106,0.0,0.0,0,0
106_hr4594,0,106,11.0,0.0,0,0
106_hr4601,0,106,24.0,1.0,1,0
106_hr4604,0,106,4.0,1.0,1,0
106_hr4613,1,106,12.0,1.0,1,0
106_hr4620,0,106,0.0,1.0,1,0
106_hr4626,0,106,1.0,1.0,1,0
106_hr4659,0,106,54.0,1.0,1,0
106_hr4660,0,106,16.0,1.0,1,0
106_hr4663,0,106,0.0,0.0,0,0
106_hr4664,0,106,9.0,0.0,0,0
106_hr4668,0,106,0.0,0.0,0,0
106_hr4670,0,106,17.0,0.0,0,0
106_hr4673,0,106,7.0,1.0,1,0
106_hr4683,0,106,1.0,1.0,1,0
106_hr4685,0,106,1.0,1.0,1,0
106_hr4692,0,106,0.0,0.0,0,0
106_hr4697,0,106,19.0,0.0,0,0
106_hr4705,0,106,1.0,0.0,0,0
106_hr4706,0,106,6.0,0.0,0,0
106_hr4708,0,106,0.0,1.0,1,0
106_hr4711,0,106,164.0,0.0,0,0
106_hr4726,0,106,0.0,0.0,0,0
106_hr4730,0,106,5.0,0.0,0,0
106_hr4732,0,106,1.0,1.0,1,0
106_hr4734,0,106,5.0,0.0,0,0
106_hr4735,0,106,32.0,0.0,0,0
106_hr4744,0,106,11.0,1.0,1,0
106_hr4746,0,106,22.0,1.0,1,0
106_hr4749,0,106,0.0,1.0,1,0
106_hr4757,0,106,4.0,1.0,1,0
106_hr4762,1,106,0.0,1.0,1,0
106_hr4774,0,106,0.0,1.0,1,0
106_hr4775,0,106,0.0,1.0,1,0
106_hr4784,0,106,2.0,1.0,1,0
106_hr4790,0,106,7.0,1.0,1,0
106_hr4803,0,106,2.0,0.0,0,0
106_hr482,0,106,0.0,0.0,0,0
106_hr4852,0,106,0.0,1.0,1,0
106_hr486,0,106,99.0,1.0,1,0
106_hr4864,1,106,111.0,1.0,1,0
106_hr4872,0,106,3.0,1.0,1,0
106_hr4879,0,106,8.0,0.0,0,0
106_hr4890,0,106,18.0,0.0,0,0
106_hr4891,0,106,1.0,0.0,0,0
106_hr4906,0,106,1.0,0.0,0,0
106_hr4909,0,106,0.0,0.0,0,0
106_hr4916,0,106,1.0,1.0,1,0
106_hr492,0,106,40.0,1.0,1,0
106_hr4924,0,106,3.0,1.0,1,0
106_hr4932,0,106,5.0,0.0,0,0
106_hr4937,0,106,2.0,0.0,0,0
106_hr4945,0,106,9.0,1.0,1,0
106_hr4946,0,106,5.0,1.0,1,0
106_hr495,0,106,0.0,1.0,1,0
106_hr4963,0,106,0.0,1.0,1,0
106_hr4974,0,106,7.0,0.0,0,0
106_hr4978,0,106,0.0,0.0,0,0
106_hr4979,0,106,1.0,0.0,0,0
106_hr500,0,106,32.0,0.0,0,0
106_hr501,0,106,5.0,0.0,0,0
106_hr5015,0,106,6.0,0.0,0,0
106_hr5020,0,106,1.0,0.0,0,0
106_hr5027,0,106,10.0,1.0,1,0
106_hr5030,0,106,1.0,0.0,0,0
106_hr5039,0,106,0.0,1.0,1,0
106_hr5043,0,106,14.0,0.0,0,0
106_hr5056,0,106,8.0,0.0,0,0
106_hr5057,0,106,19.0,0.0,0,0
106_hr5061,0,106,5.0,1.0,1,0
106_hr5065,0,106,16.0,0.0,0,0
106_hr5066,0,106,5.0,0.0,0,0
106_hr5070,0,106,12.0,0.0,0,0
106_hr5079,0,106,2.0,1.0,1,0
106_hr5080,0,106,3.0,1.0,1,0
106_hr5082,0,106,0.0,0.0,0,0
106_hr5097,0,106,0.0,0.0,0,0
106_hr5099,0,106,1.0,0.0,0,0
106_hr5122,0,106,6.0,1.0,1,0
106_hr5127,0,106,0.0,0.0,0,0
106_hr5142,0,106,0.0,0.0,0,0
106_hr5147,0,106,25.0,0.0,0,0
106_hr515,0,106,82.0,0.0,0,0
106_hr5158,0,106,7.0,0.0,0,0
106_hr5170,0,106,0.0,0.0,0,0
106_hr5174,0,106,12.0,1.0,1,0
106_hr5177,0,106,0.0,1.0,1,0
106_hr5178,1,106,98.0,1.0,1,0
106_hr5182,0,106,27.0,0.0,0,0
106_hr5187,0,106,0.0,0.0,0,0
106_hr519,0,106,2.0,1.0,1,0
106_hr5195,0,106,0.0,1.0,1,0
106_hr5196,0,106,1.0,1.0,1,0
106_hr5212,1,106,235.0,0.0,0,0
106_hr5227,0,106,1.0,1.0,1,0
106_hr5240,0,106,4.0,0.0,0,0
106_hr5242,0,106,29.0,1.0,1,0
106_hr5243,0,106,3.0,0.0,0,0
106_hr5244,0,106,5.0,1.0,1,0
106_hr5253,0,106,19.0,0.0,0,0
106_hr5260,0,106,5.0,0.0,0,0
106_hr5272,0,106,8.0,1.0,1,0
106_hr5278,0,106,0.0,1.0,1,0
106_hr5305,0,106,1.0,0.0,0,0
106_hr5319,0,106,0.0,0.0,0,0
106_hr5320,0,106,0.0,1.0,1,0
106_hr5323,0,106,2.0,0.0,0,0
106_hr5326,0,106,0.0,0.0,0,0
106_hr5333,0,106,0.0,0.0,0,0
106_hr5339,0,106,11.0,1.0,1,0
106_hr5350,0,106,4.0,1.0,1,0
106_hr5370,0,106,0.0,1.0,1,0
106_hr5374,0,106,0.0,0.0,0,0
106_hr5387,0,106,0.0,1.0,1,0
106_hr5397,0,106,227.0,0.0,0,0
106_hr5403,0,106,0.0,1.0,1,0
106_hr5410,1,106,8.0,1.0,1,0
106_hr5427,0,106,2.0,1.0,1,0
106_hr5432,0,106,1.0,0.0,0,0
106_hr5433,0,106,0.0,0.0,0,0
106_hr5439,0,106,0.0,0.0,0,0
106_hr5440,0,106,0.0,1.0,1,0
106_hr5447,0,106,5.0,1.0,1,0
106_hr5461,1,106,0.0,1.0,1,0
106_hr5469,0,106,11.0,1.0,1,0
106_hr5490,0,106,10.0,0.0,0,0
106_hr5493,0,106,0.0,1.0,1,0
106_hr5514,0,106,0.0,0.0,0,0
106_hr5530,0,106,15.0,1.0,1,0
106_hr5535,0,106,0.0,1.0,1,0
106_hr554,0,106,1.0,0.0,0,0
106_hr5540,0,106,4.0,1.0,1,0
106_hr5552,0,106,25.0,0.0,0,0
106_hr5555,0,106,0.0,0.0,0,0
106_hr5571,0,106,0.0,0.0,0,0
106_hr5574,0,106,22.0,0.0,0,0
106_hr5594,0,106,0.0,1.0,1,0
106_hr5596,0,106,0.0,1.0,1,0
106_hr5608,0,106,0.0,0.0,0,0
106_hr5614,0,106,0.0,0.0,0,0
106_hr5619,0,106,4.0,0.0,0,0
106_hr5622,0,106,1.0,1.0,1,0
106_hr5623,0,106,0.0,0.0,0,0
106_hr565,0,106,0.0,1.0,1,0
106_hr5664,0,106,0.0,0.0,0,0
106_hr567,0,106,3.0,0.0,0,0
106_hr5674,0,106,3.0,1.0,1,0
106_hr583,0,106,93.0,1.0,1,0
106_hr6,0,106,236.0,1.0,1,0
106_hr605,0,106,2.0,1.0,1,0
106_hr612,0,106,79.0,0.0,0,0
106_hr618,0,106,3.0,0.0,0,0
106_hr629,0,106,22.0,0.0,0,0
106_hr650,0,106,0.0,0.0,0,0
106_hr659,1,106,26.0,1.0,1,0
106_hr671,0,106,7.0,0.0,0,0
106_hr675,0,106,17.0,0.0,0,0
106_hr693,0,106,20.0,1.0,1,0
106_hr699,0,106,11.0,0.0,0,0
106_hr70,0,106,115.0,1.0,1,0
106_hr700,0,106,31.0,1.0,1,0
106_hr715,0,106,0.0,1.0,1,0
106_hr723,0,106,4.0,0.0,0,0
106_hr728,0,106,62.0,1.0,1,0
106_hr730,0,106,76.0,0.0,0,0
106_hr738,0,106,4.0,1.0,1,0
106_hr741,0,106,5.0,1.0,1,0
106_hr753,0,106,4.0,0.0,0,0
106_hr764,1,106,55.0,1.0,1,0
106_hr767,0,106,7.0,1.0,1,0
106_hr773,0,106,233.0,0.0,0,0
106_hr791,1,106,3.0,1.0,1,0
106_hr803,0,106,28.0,1.0,1,0
106_hr807,0,106,8.0,1.0,1,0
106_hr809,0,106,34.0,0.0,0,0
106_hr816,0,106,14.0,1.0,1,0
106_hr828,0,106,66.0,0.0,0,0
106_hr845,0,106,53.0,0.0,0,0
106_hr846,0,106,25.0,0.0,0,0
106_hr849,0,106,0.0,1.0,1,0
106_hr854,0,106,25.0,0.0,0,0
106_hr859,0,106,14.0,1.0,1,0
106_hr876,0,106,23.0,1.0,1,0
106_hr881,0,106,26.0,1.0,1,0
106_hr883,0,106,183.0,1.0,1,0
106_hr894,0,106,85.0,1.0,1,0
106_hr9,0,106,2.0,1.0,1,0
106_hr902,0,106,67.0,0.0,0,0
106_hr909,0,106,8.0,0.0,0,0
106_hr910,0,106,7.0,1.0,1,0
106_hr921,0,106,1.0,1.0,1,0
106_hr942,0,106,10.0,1.0,1,0
106_hr946,0,106,1.0,0.0,0,0
106_hr957,0,106,171.0,1.0,1,0
106_hr966,0,106,0.0,0.0,0,0
106_hr970,1,106,0.0,1.0,1,0
106_hr986,0,106,35.0,0.0,0,0
106_hr997,0,106,201.0,1.0,1,0
106_s100,0,106,0.0,1.0,1,0
106_s1001,0,106,10.0,0.0,0,0
106_s1002,0,106,1.0,1.0,1,0
106_s1003,0,106,8.0,0.0,0,0
106_s1006,0,106,8.0,0.0,0,0
106_s1007,0,106,10.0,1.0,1,0
106_s1015,0,106,3.0,0.0,0,0
106_s1026,0,106,0.0,0.0,0,0
106_s1036,0,106,11.0,0.0,0,0
106_s104,0,106,0.0,1.0,1,0
106_s1041,0,106,1.0,1.0,1,0
106_s1067,0,106,18.0,0.0,0,0
106_s1071,0,106,1.0,1.0,1,0
106_s1072,1,106,3.0,1.0,1,0
106_s1073,0,106,7.0,1.0,1,0
106_s1075,0,106,6.0,0.0,0,0
106_s108,0,106,1.0,1.0,1,0
106_s1083,0,106,1.0,0.0,0,0
106_s1088,1,106,1.0,1.0,1,0
106_s1091,0,106,9.0,1.0,1,0
106_s1096,0,106,1.0,1.0,1,0
106_s1099,0,106,6.0,0.0,0,0
106_s1110,0,106,10.0,1.0,1,0
106_s1111,0,106,0.0,1.0,1,0
106_s1113,0,106,0.0,1.0,1,0
106_s1118,0,106,8.0,0.0,0,0
106_s1129,0,106,1.0,1.0,1,0
106_s1131,0,106,16.0,0.0,0,0
106_s1140,0,106,6.0,0.0,0,0
106_s1149,0,106,0.0,0.0,0,0
106_s1153,0,106,12.0,0.0,0,0
106_s1156,0,106,1.0,1.0,1,0
106_s1158,0,106,18.0,1.0,1,0
106_s1159,0,106,37.0,1.0,1,0
106_s116,0,106,1.0,1.0,1,0
106_s1161,0,106,0.0,0.0,0,0
106_s1162,0,106,0.0,0.0,0,0
106_s1168,0,106,0.0,1.0,1,0
106_s1169,0,106,3.0,1.0,1,0
106_s1171,0,106,8.0,1.0,1,0
106_s1178,0,106,1.0,0.0,0,0
106_s1189,0,106,3.0,1.0,1,0
106_s1193,0,106,1.0,0.0,0,0
106_s1196,0,106,13.0,1.0,1,0
106_s1197,0,106,19.0,1.0,1,0
106_s120,0,106,0.0,1.0,1,0
106_s121,0,106,3.0,0.0,0,0
106_s1210,0,106,1.0,1.0,1,0
106_s1213,0,106,2.0,1.0,1,0
106_s1222,0,106,3.0,0.0,0,0
106_s1223,0,106,0.0,0.0,0,0
106_s1225,0,106,11.0,1.0,1,0
106_s1229,0,106,1.0,1.0,1,0
106_s1247,0,106,0.0,1.0,1,0
106_s1249,0,106,1.0,0.0,0,0
106_s1252,0,106,2.0,0.0,0,0
106_s1259,1,106,1.0,1.0,1,0
106_s1260,1,106,1.0,1.0,1,0
106_s1272,0,106,41.0,1.0,1,0
106_s1273,0,106,0.0,0.0,0,0
106_s1278,0,106,0.0,1.0,1,0
106_s1279,0,106,2.0,0.0,0,0
106_s1284,0,106,0.0,1.0,1,0
106_s1288,0,106,1.0,0.0,0,0
106_s1296,1,106,4.0,0.0,0,0
106_s1305,0,106,1.0,1.0,1,0
106_s1306,0,106,6.0,0.0,0,0
106_s1312,0,106,1.0,0.0,0,0
106_s1315,0,106,4.0,0.0,0,0
106_s1318,0,106,8.0,1.0,1,0
106_s1319,0,106,1.0,1.0,1,0
106_s1323,0,106,1.0,1.0,1,0
106_s1326,0,106,0.0,1.0,1,0
106_s1330,0,106,0.0,0.0,0,0
106_s1335,0,106,0.0,1.0,1,0
106_s1346,0,106,0.0,1.0,1,0
106_s1347,0,106,0.0,1.0,1,0
106_s1351,0,106,8.0,1.0,1,0
106_s1353,0,106,0.0,0.0,0,0
106_s1360,0,106,0.0,0.0,0,0
106_s1372,0,106,6.0,1.0,1,0
106_s1374,1,106,1.0,1.0,1,0
106_s1382,0,106,2.0,1.0,1,0
106_s1388,0,106,0.0,1.0,1,0
106_s1393,0,106,0.0,1.0,1,0
106_s1399,0,106,16.0,1.0,1,0
106_s1406,0,106,0.0,1.0,1,0
106_s1414,0,106,4.0,1.0,1,0
106_s1421,0,106,2.0,0.0,0,0
106_s1427,0,106,0.0,1.0,1,0
106_s1436,0,106,1.0,0.0,0,0
106_s1437,0,106,0.0,0.0,0,0
106_s1440,0,106,6.0,1.0,1,0
106_s1442,0,106,1.0,0.0,0,0
106_s1443,0,106,7.0,0.0,0,0
106_s1458,0,106,1.0,0.0,0,0
106_s1459,0,106,10.0,1.0,1,0
106_s1461,0,106,6.0,1.0,1,0
106_s1462,0,106,1.0,1.0,1,0
106_s1466,0,106,2.0,1.0,1,0
106_s1468,0,106,75.0,1.0,1,0
106_s1470,0,106,0.0,0.0,0,0
106_s1472,0,106,13.0,0.0,0,0
106_s1474,1,106,0.0,1.0,1,0
106_s148,1,106,14.0,1.0,1,0
106_s149,0,106,5.0,0.0,0,0
106_s1492,0,106,7.0,1.0,1,0
106_s1500,0,106,45.0,1.0,1,0
106_s1501,0,106,0.0,1.0,1,0
106_s1508,1,106,0.0,1.0,1,0
106_s1509,0,106,0.0,1.0,1,0
106_s1523,0,106,0.0,0.0,0,0
106_s1525,0,106,1.0,0.0,0,0
106_s1527,0,106,0.0,0.0,0,0
106_s1530,0,106,0.0,1.0,1,0
106_s1538,0,106,7.0,0.0,0,0
106_s1544,0,106,1.0,1.0,1,0
106_s1545,0,106,1.0,1.0,1,0
106_s1547,0,106,28.0,1.0,1,0
106_s1560,0,106,1.0,1.0,1,0
106_s1574,0,106,4.0,0.0,0,0
106_s1577,0,106,0.0,1.0,1,0
106_s1584,0,106,1.0,1.0,1,0
106_s1585,0,106,0.0,0.0,0,0
106_s1587,0,106,0.0,1.0,1,0
106_s1589,0,106,1.0,1.0,1,0
106_s1593,0,106,3.0,1.0,1,0
106_s1623,0,106,10.0,1.0,1,0
106_s1627,0,106,0.0,1.0,1,0
106_s1628,0,106,3.0,0.0,0,0
106_s1629,1,106,1.0,1.0,1,0
106_s1639,0,106,4.0,1.0,1,0
106_s1653,0,106,16.0,1.0,1,0
106_s1654,0,106,1.0,1.0,1,0
106_s1659,0,106,0.0,1.0,1,0
106_s1673,0,106,11.0,1.0,1,0
106_s1674,0,106,1.0,0.0,0,0
106_s1692,0,106,43.0,1.0,1,0
106_s1699,0,106,0.0,1.0,1,0
106_s1707,1,106,3.0,1.0,1,0
106_s1709,0,106,7.0,1.0,1,0
106_s1717,0,106,10.0,1.0,1,0
106_s1719,0,106,7.0,1.0,1,0
106_s1721,0,106,1.0,1.0,1,0
106_s1727,0,106,1.0,1.0,1,0
106_s1733,1,106,10.0,1.0,1,0
106_s1745,0,106,1.0,0.0,0,0
106_s1751,0,106,0.0,1.0,1,0
106_s1752,1,106,5.0,1.0,1,0
106_s1754,0,106,2.0,1.0,1,0
106_s1757,0,106,0.0,1.0,1,0
106_s1762,0,106,20.0,1.0,1,0
106_s1768,0,106,1.0,1.0,1,0
106_s1773,0,106,0.0,0.0,0,0
106_s1777,0,106,8.0,1.0,1,0
106_s1784,0,106,1.0,1.0,1,0
106_s1785,0,106,1.0,0.0,0,0
106_s1789,0,106,1.0,1.0,1,0
106_s1793,0,106,0.0,1.0,1,0
106_s1795,0,106,7.0,1.0,1,0
106_s1804,0,106,0.0,1.0,1,0
106_s1805,0,106,34.0,0.0,0,0
106_s1808,0,106,1.0,1.0,1,0
106_s1813,0,106,9.0,0.0,0,0
106_s1819,0,106,0.0,0.0,0,0
106_s1837,0,106,1.0,0.0,0,0
106_s1849,1,106,1.0,0.0,0,0
106_s1854,0,106,2.0,1.0,1,0
106_s1857,0,106,0.0,1.0,1,0
106_s1858,0,106,3.0,0.0,0,0
106_s186,0,106,1.0,1.0,1,0
106_s1865,1,106,1.0,1.0,1,0
106_s187,0,106,7.0,0.0,0,0
106_s1891,0,106,1.0,1.0,1,0
106_s1896,0,106,2.0,0.0,0,0
106_s1898,1,106,9.0,0.0,0,0
106_s1899,0,106,0.0,1.0,1,0
106_s1909,0,106,8.0,0.0,0,0
106_s1912,0,106,2.0,1.0,1,0
106_s1936,1,106,1.0,0.0,0,0
106_s1941,0,106,35.0,0.0,0,0
106_s1942,0,106,0.0,1.0,1,0
106_s1956,0,106,0.0,1.0,1,0
106_s1974,0,106,9.0,0.0,0,0
106_s1975,0,106,2.0,1.0,1,0
106_s1992,0,106,1.0,1.0,1,0
106_s1998,0,106,1.0,1.0,1,0
106_s2004,0,106,5.0,0.0,0,0
106_s2009,0,106,4.0,0.0,0,0
106_s2027,0,106,1.0,1.0,1,0
106_s203,0,106,1.0,0.0,0,0
106_s2030,0,106,1.0,0.0,0,0
106_s2038,0,106,2.0,1.0,1,0
106_s2050,0,106,5.0,0.0,0,0
106_s2052,0,106,1.0,1.0,1,0
106_s206,0,106,4.0,0.0,0,0
106_s2064,0,106,2.0,0.0,0,0
106_s2067,0,106,1.0,1.0,1,0
106_s2080,0,106,0.0,0.0,0,0
106_s2081,0,106,1.0,1.0,1,0
106_s2085,0,106,2.0,1.0,1,0
106_s2086,0,106,2.0,1.0,1,0
106_s2092,0,106,2.0,0.0,0,0
106_s2094,0,106,0.0,0.0,0,0
106_s2106,0,106,1.0,1.0,1,0
106_s2111,0,106,0.0,0.0,0,0
106_s2115,0,106,6.0,0.0,0,0
106_s2121,0,106,0.0,1.0,1,0
106_s213,0,106,3.0,0.0,0,0
106_s2160,0,106,0.0,0.0,0,0
106_s2162,0,106,1.0,0.0,0,0
106_s2180,0,106,0.0,1.0,1,0
106_s2182,0,106,1.0,1.0,1,0
106_s219,0,106,1.0,0.0,0,0
106_s220,0,106,0.0,0.0,0,0
106_s2216,0,106,0.0,1.0,1,0
106_s2217,0,106,71.0,1.0,1,0
106_s2218,0,106,10.0,0.0,0,0
106_s2233,0,106,8.0,1.0,1,0
106_s2236,0,106,1.0,1.0,1,0
106_s2242,0,106,2.0,1.0,1,0
106_s2243,0,106,8.0,0.0,0,0
106_s2244,0,106,1.0,0.0,0,0
106_s2247,0,106,1.0,0.0,0,0
106_s2248,0,106,0.0,0.0,0,0
106_s2249,0,106,3.0,1.0,1,0
106_s2253,0,106,0.0,1.0,1,0
106_s2259,0,106,0.0,0.0,0,0
106_s226,0,106,0.0,0.0,0,0
106_s2261,0,106,4.0,0.0,0,0
106_s2263,0,106,1.0,1.0,1,0
106_s2267,0,106,1.0,1.0,1,0
106_s2270,0,106,3.0,1.0,1,0
106_s2271,0,106,14.0,1.0,1,0
106_s2273,0,106,1.0,0.0,0,0
106_s2285,0,106,7.0,1.0,1,0
106_s2286,0,106,0.0,1.0,1,0
106_s2307,0,106,11.0,0.0,0,0
106_s2310,0,106,0.0,0.0,0,0
106_s2312,0,106,0.0,1.0,1,0
106_s2324,0,106,3.0,0.0,0,0
106_s2326,0,106,1.0,0.0,0,0
106_s2327,1,106,20.0,0.0,0,0
106_s2328,0,106,2.0,0.0,0,0
106_s2333,0,106,2.0,0.0,0,0
106_s2335,0,106,1.0,1.0,1,0
106_s2336,0,106,5.0,0.0,0,0
106_s2347,0,106,7.0,0.0,0,0
106_s2348,0,106,0.0,0.0,0,0
106_s2362,0,106,3.0,1.0,1,0
106_s2364,0,106,1.0,1.0,1,0
106_s2367,0,106,9.0,1.0,1,0
106_s2368,0,106,0.0,1.0,1,0
106_s2380,0,106,3.0,0.0,0,0
106_s2389,0,106,0.0,1.0,1,0
106_s2390,0,106,10.0,1.0,1,0
106_s2393,0,106,7.0,0.0,0,0
106_s2401,0,106,1.0,1.0,1,0
