,bill_id,status,cong
6556,107_s709,0,107
6557,107_s71,0,107
6558,107_s717,0,107
6559,107_s727,0,107
6560,107_s731,0,107
6561,107_s741,0,107
6562,107_s744,0,107
6563,107_s745,0,107
6564,107_s754,0,107
6565,107_s761,0,107
6566,107_s762,0,107
6567,107_s764,0,107
6568,107_s765,0,107
6569,107_s767,0,107
6570,107_s773,0,107
6571,107_s775,0,107
6572,107_s780,0,107
6573,107_s787,0,107
6574,107_s789,0,107
6575,107_s79,0,107
6576,107_s792,0,107
6577,107_s795,0,107
6578,107_s797,0,107
6579,107_s798,0,107
6580,107_s799,0,107
6581,107_s802,0,107
6582,107_s808,0,107
6583,107_s824,0,107
6584,107_s832,0,107
6585,107_s833,0,107
6586,107_s851,0,107
6587,107_s853,0,107
6588,107_s856,0,107
6589,107_s859,0,107
6590,107_s861,0,107
6591,107_s867,0,107
6592,107_s870,0,107
6593,107_s874,0,107
6594,107_s879,0,107
6595,107_s880,0,107
6596,107_s884,0,107
6597,107_s888,0,107
6598,107_s897,0,107
6599,107_s90,0,107
6600,107_s900,0,107
6601,107_s903,0,107
6602,107_s904,0,107
6603,107_s916,0,107
6604,107_s930,0,107
6605,107_s933,0,107
6606,107_s935,0,107
6607,107_s943,0,107
6608,107_s944,0,107
6609,107_s948,0,107
6610,107_s95,0,107
6611,107_s952,0,107
6612,107_s956,0,107
6613,107_s958,0,107
6614,107_s961,0,107
6615,107_s967,0,107
6616,107_s968,0,107
6617,107_s969,0,107
6618,107_s971,0,107
6619,107_s980,0,107
6620,107_s981,0,107
6621,107_s988,0,107
6622,107_s99,0,107
6623,107_s995,0,107
6624,107_s999,0,107
6625,108_hr1002,0,108
6626,108_hr1003,0,108
6627,108_hr1009,0,108
6628,108_hr1013,0,108
6629,108_hr1014,0,108
6630,108_hr1015,0,108
6631,108_hr1017,0,108
6632,108_hr1022,0,108
6633,108_hr1024,0,108
6634,108_hr1025,0,108
6635,108_hr1026,0,108
6636,108_hr1028,0,108
6637,108_hr1033,0,108
6638,108_hr1036,0,108
6639,108_hr1039,0,108
6640,108_hr1051,0,108
6641,108_hr1060,0,108
6642,108_hr1066,0,108
6643,108_hr1068,0,108
6644,108_hr107,0,108
6645,108_hr1075,0,108
6646,108_hr1078,0,108
6647,108_hr1079,0,108
6648,108_hr1093,0,108
6649,108_hr1096,0,108
6650,108_hr1097,0,108
6651,108_hr1098,0,108
6652,108_hr1106,0,108
6653,108_hr1111,0,108
6654,108_hr1112,0,108
6655,108_hr1119,0,108
6656,108_hr1130,0,108
6657,108_hr1133,0,108
6658,108_hr1147,0,108
6659,108_hr1148,0,108
6660,108_hr1154,0,108
6661,108_hr1163,0,108
6662,108_hr1165,0,108
6663,108_hr1166,0,108
6664,108_hr1169,0,108
6665,108_hr1175,0,108
6666,108_hr1178,0,108
6667,108_hr1183,0,108
6668,108_hr1195,0,108
6669,108_hr1196,0,108
6670,108_hr1197,0,108
6671,108_hr1204,0,108
6672,108_hr1206,0,108
6673,108_hr1208,0,108
6674,108_hr1210,0,108
6675,108_hr1211,0,108
6676,108_hr1214,0,108
6677,108_hr1220,0,108
6678,108_hr1221,0,108
6679,108_hr1247,0,108
6680,108_hr1248,0,108
6681,108_hr1253,0,108
6682,108_hr1259,0,108
6683,108_hr1269,0,108
6684,108_hr1276,0,108
6685,108_hr1279,0,108
6686,108_hr1282,0,108
6687,108_hr1283,0,108
6688,108_hr1287,0,108
6689,108_hr1292,0,108
6690,108_hr1304,0,108
6691,108_hr1309,0,108
6692,108_hr1310,0,108
6693,108_hr1316,0,108
6694,108_hr1332,0,108
6695,108_hr1334,0,108
6696,108_hr1336,0,108
6697,108_hr1345,0,108
6698,108_hr1349,0,108
6699,108_hr135,0,108
6700,108_hr1356,0,108
6701,108_hr1357,0,108
6702,108_hr136,0,108
6703,108_hr1367,1,108
6704,108_hr1372,0,108
6705,108_hr1373,0,108
6706,108_hr1376,0,108
6707,108_hr1380,0,108
6708,108_hr1394,0,108
6709,108_hr1395,0,108
6710,108_hr1397,0,108
6711,108_hr1399,0,108
6712,108_hr1401,0,108
6713,108_hr1409,0,108
6714,108_hr1412,1,108
6715,108_hr1415,0,108
6716,108_hr1433,0,108
6717,108_hr1440,0,108
6718,108_hr1442,1,108
6719,108_hr1449,0,108
6720,108_hr1456,0,108
6721,108_hr1458,0,108
6722,108_hr1460,0,108
6723,108_hr1461,0,108
6724,108_hr1464,0,108
6725,108_hr1466,0,108
6726,108_hr1469,0,108
6727,108_hr1482,0,108
6728,108_hr1483,0,108
6729,108_hr1497,0,108
6730,108_hr1498,0,108
6731,108_hr1517,0,108
6732,108_hr1527,0,108
6733,108_hr1538,0,108
6734,108_hr1540,0,108
6735,108_hr1542,0,108
6736,108_hr1543,0,108
6737,108_hr1547,0,108
6738,108_hr155,0,108
6739,108_hr1550,0,108
6740,108_hr1553,0,108
6741,108_hr1554,0,108
6742,108_hr1556,0,108
6743,108_hr1582,0,108
6744,108_hr1590,0,108
6745,108_hr1595,0,108
6746,108_hr1602,0,108
6747,108_hr1611,0,108
6748,108_hr1613,0,108
6749,108_hr1615,0,108
6750,108_hr1617,0,108
6751,108_hr1618,0,108
6752,108_hr1623,0,108
6753,108_hr1626,0,108
6754,108_hr1634,0,108
6755,108_hr1636,0,108
6756,108_hr1641,0,108
6757,108_hr1647,0,108
6758,108_hr1651,0,108
6759,108_hr1654,0,108
6760,108_hr1662,0,108
6761,108_hr1664,0,108
6762,108_hr1672,0,108
6763,108_hr1676,0,108
6764,108_hr1681,0,108
6765,108_hr1682,0,108
6766,108_hr1684,0,108
6767,108_hr1694,0,108
6768,108_hr1704,0,108
6769,108_hr1713,0,108
6770,108_hr1724,0,108
6771,108_hr1731,1,108
6772,108_hr1736,0,108
6773,108_hr1743,0,108
6774,108_hr1744,0,108
6775,108_hr1759,0,108
6776,108_hr1767,0,108
6777,108_hr1777,0,108
6778,108_hr178,0,108
6779,108_hr1780,0,108
6780,108_hr1783,0,108
6781,108_hr1791,0,108
6782,108_hr1800,0,108
6783,108_hr1804,0,108
6784,108_hr1807,0,108
6785,108_hr1811,0,108
6786,108_hr1814,0,108
6787,108_hr1816,0,108
6788,108_hr1819,0,108
6789,108_hr1821,1,108
6790,108_hr1845,0,108
6791,108_hr185,0,108
6792,108_hr1856,0,108
6793,108_hr186,0,108
6794,108_hr1871,0,108
6795,108_hr1874,0,108
6796,108_hr1878,0,108
6797,108_hr1885,0,108
6798,108_hr1889,0,108
6799,108_hr19,0,108
6800,108_hr190,0,108
6801,108_hr1911,0,108
6802,108_hr1913,0,108
6803,108_hr1914,1,108
6804,108_hr1931,0,108
6805,108_hr194,0,108
6806,108_hr1941,0,108
6807,108_hr195,0,108
6808,108_hr1951,0,108
6809,108_hr196,0,108
6810,108_hr1964,1,108
6811,108_hr1980,0,108
6812,108_hr1982,0,108
6813,108_hr1990,0,108
6814,108_hr1992,0,108
6815,108_hr1993,0,108
6816,108_hr1997,1,108
6817,108_hr20,0,108
6818,108_hr200,0,108
6819,108_hr2009,0,108
6820,108_hr2020,0,108
6821,108_hr2022,0,108
6822,108_hr2026,0,108
6823,108_hr203,0,108
6824,108_hr2033,0,108
6825,108_hr2035,0,108
6826,108_hr2038,0,108
6827,108_hr2043,0,108
6828,108_hr2047,0,108
6829,108_hr2049,0,108
6830,108_hr205,0,108
6831,108_hr2052,0,108
6832,108_hr2061,0,108
6833,108_hr2068,0,108
6834,108_hr2069,0,108
6835,108_hr2070,0,108
6836,108_hr2073,0,108
6837,108_hr2076,0,108
6838,108_hr2077,0,108
6839,108_hr2078,0,108
6840,108_hr2093,0,108
6841,108_hr2095,0,108
6842,108_hr2097,0,108
6843,108_hr2109,0,108
6844,108_hr2114,0,108
6845,108_hr2116,0,108
6846,108_hr2124,0,108
6847,108_hr2125,0,108
6848,108_hr2126,0,108
6849,108_hr2129,0,108
6850,108_hr213,0,108
6851,108_hr2136,0,108
6852,108_hr2143,0,108
6853,108_hr2155,0,108
6854,108_hr2166,0,108
6855,108_hr2168,0,108
6856,108_hr2173,0,108
6857,108_hr2174,0,108
6858,108_hr2176,0,108
6859,108_hr218,1,108
6860,108_hr2184,0,108
6861,108_hr2188,0,108
6862,108_hr2192,0,108
6863,108_hr2193,0,108
6864,108_hr2195,1,108
6865,108_hr220,0,108
6866,108_hr2208,0,108
6867,108_hr221,0,108
6868,108_hr2215,0,108
6869,108_hr2221,0,108
6870,108_hr2222,0,108
6871,108_hr2224,0,108
6872,108_hr2234,0,108
6873,108_hr2235,0,108
6874,108_hr2239,0,108
6875,108_hr2240,0,108
6876,108_hr225,0,108
6877,108_hr2250,0,108
6878,108_hr226,0,108
6879,108_hr2264,1,108
6880,108_hr2273,0,108
6881,108_hr2278,0,108
6882,108_hr2284,0,108
6883,108_hr2291,0,108
6884,108_hr2298,0,108
6885,108_hr2304,0,108
6886,108_hr2308,0,108
6887,108_hr2334,0,108
6888,108_hr2335,0,108
6889,108_hr2336,0,108
6890,108_hr2346,0,108
6891,108_hr2347,0,108
6892,108_hr2353,0,108
6893,108_hr2356,0,108
6894,108_hr2357,0,108
6895,108_hr2360,0,108
6896,108_hr2367,0,108
6897,108_hr2370,0,108
6898,108_hr239,0,108
6899,108_hr2399,0,108
6900,108_hr2404,0,108
6901,108_hr2416,0,108
6902,108_hr2419,0,108
6903,108_hr2424,0,108
6904,108_hr2427,0,108
6905,108_hr2428,0,108
6906,108_hr2430,0,108
6907,108_hr2431,0,108
6908,108_hr2432,0,108
6909,108_hr2436,0,108
6910,108_hr2449,0,108
6911,108_hr2450,0,108
6912,108_hr2457,1,108
6913,108_hr2458,0,108
6914,108_hr2461,0,108
6915,108_hr2466,0,108
6916,108_hr2472,0,108
6917,108_hr2475,0,108
6918,108_hr2480,0,108
6919,108_hr2484,0,108
6920,108_hr2488,0,108
6921,108_hr2489,1,108
6922,108_hr2494,0,108
6923,108_hr2496,0,108
6924,108_hr2502,0,108
6925,108_hr2504,0,108
6926,108_hr2517,0,108
6927,108_hr2520,0,108
6928,108_hr2527,0,108
6929,108_hr2534,0,108
6930,108_hr2537,0,108
6931,108_hr254,1,108
6932,108_hr2540,0,108
6933,108_hr2552,0,108
6934,108_hr2560,0,108
6935,108_hr2562,0,108
6936,108_hr2568,0,108
6937,108_hr2569,0,108
6938,108_hr257,0,108
6939,108_hr2570,0,108
6940,108_hr2573,0,108
6941,108_hr2574,0,108
6942,108_hr2579,0,108
6943,108_hr2584,1,108
6944,108_hr2588,0,108
6945,108_hr2591,0,108
6946,108_hr2592,0,108
6947,108_hr2601,0,108
6948,108_hr2602,0,108
6949,108_hr2604,0,108
6950,108_hr261,0,108
6951,108_hr2610,0,108
6952,108_hr2616,0,108
6953,108_hr262,0,108
6954,108_hr2623,0,108
6955,108_hr2625,0,108
6956,108_hr2626,0,108
6957,108_hr2630,0,108
6958,108_hr2632,0,108
6959,108_hr2652,0,108
6960,108_hr2654,0,108
6961,108_hr2655,1,108
6962,108_hr2669,0,108
6963,108_hr268,0,108
6964,108_hr2682,0,108
6965,108_hr2694,0,108
6966,108_hr2698,0,108
6967,108_hr2699,0,108
6968,108_hr2700,0,108
6969,108_hr2707,0,108
6970,108_hr2711,0,108
6971,108_hr2715,0,108
6972,108_hr2716,0,108
6973,108_hr2717,0,108
6974,108_hr2723,0,108
6975,108_hr2725,0,108
6976,108_hr2732,0,108
6977,108_hr2749,0,108
6978,108_hr2752,0,108
6979,108_hr2756,0,108
6980,108_hr2763,0,108
6981,108_hr2766,0,108
6982,108_hr2768,1,108
6983,108_hr2790,0,108
6984,108_hr2796,0,108
6985,108_hr2801,0,108
6986,108_hr2807,0,108
6987,108_hr2819,0,108
6988,108_hr282,0,108
6989,108_hr2820,0,108
6990,108_hr2824,0,108
6991,108_hr2838,0,108
6992,108_hr2843,0,108
6993,108_hr2844,0,108
6994,108_hr2847,0,108
6995,108_hr2849,0,108
6996,108_hr2852,0,108
6997,108_hr2853,0,108
6998,108_hr2854,1,108
6999,108_hr2864,0,108
7000,108_hr2865,0,108
7001,108_hr2866,0,108
7002,108_hr2868,0,108
7003,108_hr2869,0,108
7004,108_hr2874,0,108
7005,108_hr2880,0,108
7006,108_hr2884,0,108
7007,108_hr2885,0,108
7008,108_hr2887,0,108
7009,108_hr2889,0,108
7010,108_hr2890,0,108
7011,108_hr2894,0,108
7012,108_hr2909,0,108
7013,108_hr2913,0,108
7014,108_hr2914,0,108
7015,108_hr2915,0,108
7016,108_hr2921,0,108
7017,108_hr2926,0,108
7018,108_hr2927,0,108
7019,108_hr2932,0,108
7020,108_hr2933,0,108
7021,108_hr2939,0,108
7022,108_hr2941,0,108
7023,108_hr2946,0,108
7024,108_hr2949,0,108
7025,108_hr2954,0,108
7026,108_hr2956,0,108
7027,108_hr2958,0,108
7028,108_hr2966,0,108
7029,108_hr2975,0,108
7030,108_hr298,0,108
7031,108_hr2980,0,108
7032,108_hr2982,0,108
7033,108_hr2990,0,108
7034,108_hr2993,0,108
7035,108_hr2995,0,108
7036,108_hr2996,0,108
7037,108_hr2997,0,108
7038,108_hr3002,0,108
7039,108_hr3007,0,108
7040,108_hr3010,0,108
7041,108_hr3015,0,108
7042,108_hr3016,0,108
7043,108_hr3023,0,108
7044,108_hr3024,0,108
7045,108_hr3026,0,108
7046,108_hr3034,0,108
7047,108_hr3037,0,108
7048,108_hr3049,0,108
7049,108_hr305,0,108
7050,108_hr3052,0,108
7051,108_hr3054,1,108
7052,108_hr3058,0,108
7053,108_hr306,0,108
7054,108_hr3064,0,108
7055,108_hr3066,0,108
7056,108_hr307,0,108
7057,108_hr3076,0,108
7058,108_hr3079,0,108
7059,108_hr3081,0,108
7060,108_hr3088,0,108
7061,108_hr3092,0,108
7062,108_hr3098,0,108
7063,108_hr3099,0,108
7064,108_hr3101,0,108
7065,108_hr3109,0,108
7066,108_hr3112,0,108
7067,108_hr3133,0,108
7068,108_hr3137,0,108
7069,108_hr3140,1,108
7070,108_hr3145,0,108
7071,108_hr3146,1,108
7072,108_hr3148,0,108
7073,108_hr3176,0,108
7074,108_hr3183,0,108
7075,108_hr3186,0,108
7076,108_hr3192,0,108
7077,108_hr3193,0,108
7078,108_hr3194,0,108
7079,108_hr3203,0,108
7080,108_hr3204,1,108
7081,108_hr321,0,108
7082,108_hr3220,0,108
7083,108_hr3225,0,108
7084,108_hr3227,0,108
7085,108_hr3242,1,108
7086,108_hr3244,0,108
7087,108_hr3245,0,108
7088,108_hr3250,0,108
7089,108_hr3251,0,108
7090,108_hr3256,0,108
7091,108_hr3257,0,108
7092,108_hr326,0,108
7093,108_hr3260,0,108
7094,108_hr3274,0,108
7095,108_hr3275,0,108
7096,108_hr3276,0,108
7097,108_hr3277,1,108
7098,108_hr3279,0,108
7099,108_hr3287,1,108
7100,108_hr3292,0,108
7101,108_hr3295,0,108
7102,108_hr3297,0,108
7103,108_hr3299,0,108
7104,108_hr330,0,108
7105,108_hr3303,0,108
7106,108_hr3324,0,108
7107,108_hr3337,0,108
7108,108_hr3347,0,108
7109,108_hr3352,0,108
7110,108_hr3355,0,108
7111,108_hr3356,0,108
7112,108_hr3357,0,108
7113,108_hr3359,0,108
7114,108_hr3369,0,108
7115,108_hr3371,0,108
7116,108_hr3373,0,108
7117,108_hr3377,0,108
7118,108_hr338,0,108
7119,108_hr3382,0,108
7120,108_hr3386,0,108
7121,108_hr3388,0,108
7122,108_hr339,0,108
7123,108_hr3391,1,108
7124,108_hr3392,0,108
7125,108_hr3402,0,108
7126,108_hr3406,0,108
7127,108_hr341,0,108
7128,108_hr3412,0,108
7129,108_hr3418,0,108
7130,108_hr3430,0,108
7131,108_hr3433,0,108
7132,108_hr3435,0,108
7133,108_hr3438,0,108
7134,108_hr3442,0,108
7135,108_hr3444,0,108
7136,108_hr3446,0,108
7137,108_hr3457,0,108
7138,108_hr3458,0,108
7139,108_hr3461,0,108
7140,108_hr3478,1,108
7141,108_hr3479,1,108
7142,108_hr3480,0,108
7143,108_hr3485,0,108
7144,108_hr3491,1,108
7145,108_hr3494,0,108
7146,108_hr3496,0,108
7147,108_hr3498,0,108
7148,108_hr35,0,108
7149,108_hr3502,0,108
7150,108_hr3511,0,108
7151,108_hr3512,0,108
7152,108_hr3513,0,108
7153,108_hr3514,0,108
7154,108_hr3515,0,108
7155,108_hr3520,0,108
7156,108_hr3525,0,108
7157,108_hr3526,0,108
7158,108_hr3530,0,108
7159,108_hr3531,0,108
7160,108_hr3539,0,108
7161,108_hr3545,0,108
7162,108_hr3558,0,108
7163,108_hr3562,0,108
7164,108_hr3563,0,108
7165,108_hr3569,0,108
7166,108_hr3574,0,108
7167,108_hr3579,0,108
7168,108_hr3590,0,108
7169,108_hr3591,0,108
7170,108_hr3593,0,108
7171,108_hr3595,0,108
7172,108_hr3601,0,108
7173,108_hr3602,0,108
7174,108_hr3605,0,108
7175,108_hr3616,0,108
7176,108_hr3617,0,108
7177,108_hr3626,0,108
7178,108_hr3627,0,108
7179,108_hr3628,0,108
7180,108_hr3632,1,108
7181,108_hr3633,0,108
7182,108_hr3634,0,108
7183,108_hr3635,0,108
7184,108_hr3639,0,108
7185,108_hr3644,0,108
7186,108_hr3645,0,108
7187,108_hr3653,0,108
7188,108_hr3656,0,108
7189,108_hr3658,0,108
7190,108_hr3662,0,108
7191,108_hr3665,0,108
7192,108_hr3684,0,108
7193,108_hr3685,0,108
7194,108_hr3688,0,108
7195,108_hr3692,0,108
7196,108_hr3695,0,108
7197,108_hr3702,0,108
7198,108_hr371,0,108
7199,108_hr3710,0,108
7200,108_hr3712,0,108
7201,108_hr3717,0,108
7202,108_hr3720,0,108
7203,108_hr3722,0,108
7204,108_hr3725,0,108
7205,108_hr3729,0,108
7206,108_hr3737,0,108
7207,108_hr3741,0,108
7208,108_hr3744,0,108
7209,108_hr3748,0,108
7210,108_hr3749,0,108
7211,108_hr3752,0,108
7212,108_hr3754,0,108
7213,108_hr3755,0,108
7214,108_hr3759,0,108
7215,108_hr3764,0,108
7216,108_hr3767,0,108
7217,108_hr3773,0,108
7218,108_hr3774,0,108
7219,108_hr3784,0,108
7220,108_hr3788,0,108
7221,108_hr3796,0,108
7222,108_hr3797,1,108
7223,108_hr3802,0,108
7224,108_hr3807,0,108
7225,108_hr3810,0,108
7226,108_hr3819,1,108
7227,108_hr3826,0,108
7228,108_hr3828,0,108
7229,108_hr3833,0,108
7230,108_hr3837,0,108
7231,108_hr3843,0,108
7232,108_hr3846,1,108
7233,108_hr3853,0,108
7234,108_hr3860,0,108
7235,108_hr3863,0,108
7236,108_hr3864,0,108
7237,108_hr3866,0,108
7238,108_hr3878,0,108
7239,108_hr3887,0,108
7240,108_hr3891,0,108
7241,108_hr3892,0,108
7242,108_hr3897,0,108
7243,108_hr3899,0,108
7244,108_hr3902,0,108
7245,108_hr3904,0,108
7246,108_hr3907,0,108
7247,108_hr3911,0,108
7248,108_hr3919,0,108
7249,108_hr3921,0,108
7250,108_hr3922,0,108
7251,108_hr3929,0,108
7252,108_hr3935,0,108
7253,108_hr3946,0,108
7254,108_hr3948,0,108
7255,108_hr3961,0,108
7256,108_hr3962,0,108
7257,108_hr3966,0,108
7258,108_hr3968,0,108
7259,108_hr3972,0,108
7260,108_hr3978,0,108
7261,108_hr3980,0,108
7262,108_hr3988,0,108
7263,108_hr3995,0,108
7264,108_hr4003,0,108
7265,108_hr4004,0,108
7266,108_hr401,0,108
7267,108_hr4019,0,108
7268,108_hr4022,0,108
7269,108_hr4025,0,108
7270,108_hr4026,0,108
7271,108_hr4029,0,108
7272,108_hr403,0,108
7273,108_hr4030,0,108
7274,108_hr4032,0,108
7275,108_hr4034,0,108
7276,108_hr4056,0,108
7277,108_hr4060,0,108
7278,108_hr4062,1,108
7279,108_hr4076,0,108
7280,108_hr4078,0,108
7281,108_hr4080,0,108
7282,108_hr4082,0,108
7283,108_hr4090,0,108
7284,108_hr4093,0,108
7285,108_hr4094,0,108
7286,108_hr4095,0,108
7287,108_hr4097,0,108
7288,108_hr4105,0,108
7289,108_hr4107,0,108
7290,108_hr4116,1,108
7291,108_hr4119,0,108
7292,108_hr4123,0,108
7293,108_hr4124,0,108
7294,108_hr4128,0,108
7295,108_hr4129,0,108
7296,108_hr4132,0,108
7297,108_hr4138,0,108
7298,108_hr4139,0,108
7299,108_hr4143,0,108
7300,108_hr415,0,108
7301,108_hr4154,0,108
7302,108_hr4159,0,108
7303,108_hr4165,0,108
7304,108_hr4166,0,108
7305,108_hr4168,0,108
7306,108_hr4169,0,108
7307,108_hr4183,0,108
7308,108_hr4191,0,108
7309,108_hr4195,0,108
7310,108_hr420,0,108
7311,108_hr4202,0,108
7312,108_hr4209,0,108
7313,108_hr4211,0,108
7314,108_hr4212,0,108
7315,108_hr4214,0,108
7316,108_hr4218,0,108
7317,108_hr4229,0,108
7318,108_hr4233,0,108
7319,108_hr4246,0,108
7320,108_hr4250,0,108
7321,108_hr4255,0,108
7322,108_hr4258,0,108
7323,108_hr4259,1,108
7324,108_hr4260,0,108
7325,108_hr4265,0,108
7326,108_hr4269,0,108
7327,108_hr4287,0,108
7328,108_hr43,0,108
7329,108_hr4302,1,108
7330,108_hr4303,0,108
7331,108_hr4307,0,108
7332,108_hr4309,0,108
7333,108_hr4313,0,108
7334,108_hr4322,1,108
7335,108_hr4342,0,108
7336,108_hr4356,0,108
7337,108_hr4358,0,108
7338,108_hr4364,0,108
7339,108_hr4366,0,108
7340,108_hr4373,0,108
7341,108_hr4374,0,108
7342,108_hr4377,0,108
7343,108_hr438,0,108
7344,108_hr4383,0,108
7345,108_hr4388,0,108
7346,108_hr4389,0,108
7347,108_hr4391,0,108
7348,108_hr4392,0,108
7349,108_hr4395,0,108
7350,108_hr4407,0,108
7351,108_hr4410,0,108
7352,108_hr4415,0,108
7353,108_hr4421,0,108
7354,108_hr4422,0,108
7355,108_hr4428,0,108
7356,108_hr4431,0,108
7357,108_hr4436,0,108
7358,108_hr4437,0,108
7359,108_hr4441,0,108
7360,108_hr445,0,108
7361,108_hr4452,0,108
7362,108_hr4459,0,108
7363,108_hr446,0,108
7364,108_hr4461,0,108
7365,108_hr4462,0,108
7366,108_hr4463,0,108
7367,108_hr4468,0,108
7368,108_hr447,0,108
7369,108_hr4490,0,108
7370,108_hr4493,0,108
7371,108_hr4494,0,108
7372,108_hr4511,0,108
7373,108_hr4512,0,108
7374,108_hr4516,1,108
7375,108_hr4517,0,108
7376,108_hr4557,0,108
7377,108_hr4559,0,108
7378,108_hr4561,0,108
7379,108_hr4564,0,108
7380,108_hr4571,0,108
7381,108_hr4574,0,108
7382,108_hr4576,0,108
7383,108_hr4578,0,108
7384,108_hr4588,0,108
7385,108_hr460,0,108
7386,108_hr4600,0,108
7387,108_hr4601,0,108
7388,108_hr4607,0,108
7389,108_hr4623,0,108
7390,108_hr4627,0,108
7391,108_hr4634,0,108
7392,108_hr4640,0,108
7393,108_hr4655,0,108
7394,108_hr4656,0,108
7395,108_hr4657,1,108
7396,108_hr466,0,108
7397,108_hr4661,0,108
7398,108_hr4662,0,108
7399,108_hr4664,0,108
7400,108_hr4667,0,108
7401,108_hr4670,0,108
7402,108_hr4674,0,108
7403,108_hr4684,0,108
7404,108_hr4685,0,108
7405,108_hr4686,0,108
7406,108_hr4693,0,108
7407,108_hr4700,0,108
7408,108_hr4703,0,108
7409,108_hr4705,0,108
7410,108_hr4706,0,108
7411,108_hr4707,0,108
7412,108_hr4728,0,108
7413,108_hr4736,0,108
7414,108_hr4740,0,108
7415,108_hr4747,0,108
7416,108_hr4749,0,108
7417,108_hr4757,0,108
7418,108_hr4758,0,108
7419,108_hr4760,0,108
7420,108_hr4768,0,108
7421,108_hr477,0,108
7422,108_hr4772,0,108
7423,108_hr4777,0,108
7424,108_hr4785,0,108
7425,108_hr4792,0,108
7426,108_hr4798,0,108
7427,108_hr4800,0,108
7428,108_hr4805,0,108
7429,108_hr4806,0,108
7430,108_hr4810,0,108
7431,108_hr482,0,108
7432,108_hr4824,0,108
7433,108_hr4826,0,108
7434,108_hr4830,0,108
7435,108_hr4835,0,108
7436,108_hr4838,0,108
7437,108_hr4841,0,108
7438,108_hr4843,0,108
7439,108_hr4848,0,108
7440,108_hr4855,0,108
7441,108_hr487,0,108
7442,108_hr4875,0,108
7443,108_hr4881,0,108
7444,108_hr4884,0,108
7445,108_hr4889,0,108
7446,108_hr4894,0,108
7447,108_hr4898,0,108
7448,108_hr4899,0,108
7449,108_hr4903,0,108
7450,108_hr4909,0,108
7451,108_hr4914,0,108
7452,108_hr4915,0,108
7453,108_hr4921,0,108
7454,108_hr4931,0,108
7455,108_hr4932,0,108
7456,108_hr4935,0,108
7457,108_hr4936,0,108
7458,108_hr4938,0,108
7459,108_hr4942,0,108
7460,108_hr4944,0,108
7461,108_hr4948,0,108
7462,108_hr4955,0,108
7463,108_hr4959,0,108
7464,108_hr4961,0,108
7465,108_hr4962,0,108
7466,108_hr4965,0,108
7467,108_hr4967,0,108
7468,108_hr4971,0,108
7469,108_hr4972,0,108
7470,108_hr4973,0,108
7471,108_hr4974,0,108
7472,108_hr4975,0,108
7473,108_hr4988,0,108
7474,108_hr499,0,108
7475,108_hr4992,0,108
7476,108_hr4994,0,108
7477,108_hr5000,0,108
7478,108_hr5001,0,108
7479,108_hr501,0,108
7480,108_hr5012,0,108
7481,108_hr5013,0,108
7482,108_hr5022,0,108
7483,108_hr5023,0,108
7484,108_hr5026,0,108
7485,108_hr503,0,108
7486,108_hr5044,0,108
7487,108_hr5046,0,108
7488,108_hr505,0,108
7489,108_hr5068,0,108
7490,108_hr507,0,108
7491,108_hr5072,0,108
7492,108_hr5073,0,108
7493,108_hr5081,0,108
7494,108_hr5084,0,108
7495,108_hr5093,0,108
7496,108_hr5102,0,108
7497,108_hr5103,0,108
7498,108_hr5109,0,108
7499,108_hr5110,0,108
7500,108_hr5111,0,108
7501,108_hr5117,0,108
7502,108_hr5118,0,108
7503,108_hr5123,0,108
7504,108_hr5124,0,108
7505,108_hr513,0,108
7506,108_hr5134,0,108
7507,108_hr5142,0,108
7508,108_hr5148,0,108
7509,108_hr5154,0,108
7510,108_hr5155,0,108
7511,108_hr5163,1,108
7512,108_hr5164,0,108
7513,108_hr5165,0,108
7514,108_hr5178,0,108
7515,108_hr5179,0,108
7516,108_hr5182,0,108
7517,108_hr5184,0,108
7518,108_hr5186,1,108
7519,108_hr5190,0,108
7520,108_hr5192,0,108
7521,108_hr5193,0,108
7522,108_hr5200,0,108
7523,108_hr5203,0,108
7524,108_hr521,0,108
7525,108_hr5217,0,108
7526,108_hr5220,0,108
7527,108_hr5221,0,108
7528,108_hr5226,0,108
7529,108_hr5231,0,108
7530,108_hr5236,0,108
7531,108_hr5250,0,108
7532,108_hr5251,0,108
7533,108_hr5257,0,108
7534,108_hr5261,0,108
7535,108_hr5278,0,108
7536,108_hr5293,0,108
7537,108_hr5296,0,108
7538,108_hr5308,0,108
7539,108_hr531,0,108
7540,108_hr5310,0,108
7541,108_hr5316,0,108
7542,108_hr5319,0,108
7543,108_hr5322,0,108
7544,108_hr5324,0,108
7545,108_hr5329,0,108
7546,108_hr5330,0,108
7547,108_hr5332,0,108
7548,108_hr5336,0,108
7549,108_hr5341,0,108
7550,108_hr5342,0,108
7551,108_hr5347,0,108
7552,108_hr535,0,108
7553,108_hr5355,0,108
7554,108_hr5358,0,108
7555,108_hr5373,0,108
7556,108_hr5375,0,108
7557,108_hr5388,0,108
7558,108_hr5390,0,108
7559,108_hr5393,0,108
7560,108_hr5402,0,108
7561,108_hr5403,0,108
7562,108_hr5404,0,108
7563,108_hr5409,0,108
7564,108_hr5411,0,108
7565,108_hr5413,0,108
7566,108_hr5415,0,108
7567,108_hr569,0,108
7568,108_hr58,0,108
